datetime,open,high,low,close,volume
2023-06-20,579.0,585.0,579.0,583.0,17013418.0
2023-06-21,582.0,585.0,578.0,581.0,23718735.0
2023-06-26,576.0,578.0,574.0,574.0,29870090.0
2023-06-27,570.0,575.0,569.0,572.0,22447417.0
2023-06-28,579.0,579.0,571.0,574.0,18684508.0
2023-06-29,578.0,580.0,570.0,573.0,18046268.0
2023-06-30,570.0,576.0,568.0,576.0,33830922.0
2023-07-03,578.0,580.0,576.0,579.0,15118041.0
2023-07-04,585.0,585.0,580.0,585.0,17777363.0
2023-07-05,589.0,589.0,579.0,582.0,15553503.0
2023-07-06,573.0,574.0,565.0,565.0,32069711.0
2023-07-07,565.0,572.0,563.0,565.0,19858943.0
2023-07-10,567.0,573.0,565.0,565.0,18996089.0
2023-07-11,574.0,577.0,570.0,577.0,18566571.0
2023-07-12,574.0,578.0,572.0,578.0,16220006.0
2023-07-13,587.0,590.0,585.0,585.0,26878397.0
2023-07-14,589.0,591.0,587.0,591.0,24381177.0
2023-07-17,588.0,591.0,587.0,591.0,14311753.0
2023-07-18,587.0,588.0,580.0,581.0,22022410.0
2023-07-19,584.0,587.0,579.0,581.0,24909638.0
2023-07-20,580.0,584.0,578.0,579.0,15676734.0
2023-07-21,560.0,563.0,557.0,560.0,52275128.0
2023-07-24,557.0,563.0,557.0,558.0,27656825.0
2023-07-25,561.0,569.0,561.0,569.0,22767807.0
2023-07-26,569.0,571.0,563.0,566.0,15147698.0
2023-07-27,570.0,570.0,566.0,569.0,13004888.0
2023-07-28,569.0,573.0,565.0,567.0,19009675.0
2023-07-31,575.0,575.0,560.0,565.0,28409339.0
2023-08-01,565.0,568.0,564.0,567.0,18916866.0
2023-08-02,567.0,569.0,558.0,561.0,34495766.0
2023-08-04,556.0,560.0,552.0,554.0,29320685.0
2023-08-07,558.0,561.0,556.0,558.0,15607870.0
2023-08-08,558.0,558.0,551.0,552.0,21167596.0
2023-08-09,550.0,557.0,550.0,554.0,15088059.0
2023-08-10,552.0,554.0,550.0,551.0,18884431.0
2023-08-11,556.0,558.0,546.0,546.0,24816095.0
2023-08-14,540.0,543.0,537.0,541.0,24728477.0
2023-08-15,543.0,545.0,540.0,542.0,16341396.0
2023-08-16,541.0,543.0,536.0,542.0,29612963.0
2023-08-17,540.0,546.0,537.0,544.0,24070209.0
2023-08-18,540.0,544.0,539.0,539.0,19582982.0
2023-08-21,544.0,544.0,534.0,537.0,18313588.0
2023-08-22,544.0,544.0,538.0,541.0,14853796.0
2023-08-23,546.0,552.0,544.0,552.0,21701684.0
2023-08-24,563.0,564.0,558.0,564.0,24409517.0
2023-08-25,549.0,551.0,546.0,546.0,25782760.0
2023-08-28,547.0,553.0,547.0,549.0,9384631.0
2023-08-29,551.0,553.0,546.0,552.0,10969386.0
2023-08-30,558.0,560.0,554.0,555.0,18674649.0
2023-08-31,553.0,556.0,548.0,549.0,47265347.0
2023-09-01,543.0,553.0,543.0,548.0,15194921.0
2023-09-04,549.0,557.0,549.0,557.0,9772925.0
2023-09-05,553.0,555.0,550.0,552.0,14337041.0
2023-09-06,556.0,556.0,550.0,550.0,14442757.0
2023-09-07,546.0,548.0,542.0,542.0,22610385.0
2023-09-08,535.0,540.0,535.0,539.0,16702110.0
2023-09-11,539.0,540.0,536.0,536.0,15540773.0
2023-09-12,536.0,545.0,536.0,544.0,17135765.0
2023-09-13,545.0,548.0,541.0,541.0,16836487.0
2023-09-14,544.0,550.0,543.0,550.0,18377284.0
2023-09-15,549.0,558.0,547.0,558.0,44681949.0
2023-09-18,548.0,549.0,540.0,540.0,40148161.0
2023-09-19,539.0,543.0,538.0,538.0,21099739.0
2023-09-20,536.0,538.0,535.0,535.0,28098535.0
2023-09-21,530.0,531.0,526.0,527.0,35984810.0
2023-09-22,523.0,525.0,522.0,522.0,33499481.0
2023-09-25,522.0,529.0,522.0,525.0,20583374.0
2023-09-26,521.0,524.0,519.0,519.0,29064997.0
2023-09-27,517.0,523.0,516.0,522.0,18655088.0
2023-09-28,523.0,525.0,520.0,523.0,28350350.0
2023-10-02,530.0,534.0,528.0,533.0,26891996.0
2023-10-03,528.0,533.0,528.0,529.0,17601440.0
2023-10-04,521.0,523.0,519.0,520.0,29808729.0
2023-10-05,523.0,529.0,523.0,528.0,25749184.0
2023-10-06,530.0,533.0,529.0,532.0,16160314.0
2023-10-11,542.0,544.0,540.0,544.0,61670562.0
2023-10-12,545.0,550.0,544.0,550.0,36350241.0
2023-10-13,550.0,554.0,548.0,553.0,34704924.0
2023-10-16,546.0,547.0,542.0,545.0,21867048.0
2023-10-17,550.0,552.0,548.0,551.0,19462529.0
2023-10-18,549.0,549.0,540.0,540.0,28848123.0
2023-10-19,540.0,548.0,540.0,546.0,26999255.0
2023-10-20,549.0,556.0,546.0,556.0,49143932.0
2023-10-23,552.0,553.0,543.0,544.0,24172637.0
2023-10-24,543.0,546.0,540.0,544.0,15761516.0
2023-10-25,544.0,551.0,544.0,544.0,17137199.0
2023-10-26,530.0,535.0,530.0,531.0,31682955.0
2023-10-27,534.0,536.0,532.0,533.0,17050787.0
2023-10-30,531.0,534.0,528.0,532.0,23299422.0
2023-10-31,535.0,535.0,527.0,529.0,28073280.0
2023-11-01,533.0,533.0,527.0,528.0,14028881.0
2023-11-02,536.0,547.0,535.0,547.0,31075778.0
2023-11-03,547.0,549.0,545.0,549.0,16673456.0
2023-11-06,553.0,556.0,550.0,550.0,31297186.0
2023-11-07,552.0,555.0,550.0,555.0,16990175.0
2023-11-08,550.0,557.0,550.0,556.0,16780331.0
2023-11-09,551.0,557.0,551.0,557.0,13649525.0
2023-11-10,555.0,557.0,554.0,557.0,14105575.0
2023-11-13,579.0,580.0,571.0,571.0,46556047.0
2023-11-14,576.0,576.0,571.0,572.0,25366980.0
2023-11-15,583.0,583.0,575.0,581.0,53122455.0
2023-11-16,581.0,583.0,578.0,583.0,31059487.0
2023-11-17,579.0,583.0,579.0,580.0,22878229.0
2023-11-20,576.0,579.0,575.0,577.0,26606128.0
2023-11-21,582.0,585.0,581.0,585.0,39880714.0
2023-11-22,576.0,579.0,574.0,577.0,23922047.0
2023-11-23,574.0,578.0,574.0,578.0,15143501.0
2023-11-24,577.0,578.0,574.0,575.0,12503334.0
2023-11-27,573.0,577.0,568.0,568.0,20321872.0
2023-11-28,565.0,576.0,565.0,575.0,26932029.0
2023-11-29,578.0,579.0,570.0,574.0,27786565.0
2023-11-30,576.0,577.0,570.0,577.0,54365027.0
2023-12-01,573.0,579.0,573.0,579.0,28797795.0
2023-12-04,582.0,582.0,571.0,574.0,29424299.0
2023-12-05,571.0,572.0,567.0,570.0,27355530.0
2023-12-06,568.0,575.0,568.0,570.0,23116422.0
2023-12-07,570.0,573.0,566.0,566.0,24259384.0
2023-12-08,574.0,577.0,570.0,570.0,39243978.0
2023-12-11,572.0,575.0,570.0,574.0,29204446.0
2023-12-12,580.0,581.0,575.0,578.0,32856787.0
2023-12-13,576.0,579.0,576.0,577.0,24327758.0
2023-12-14,581.0,582.0,579.0,582.0,40580966.0
2023-12-15,585.0,586.0,580.0,585.0,58693166.0
2023-12-18,579.0,585.0,577.0,585.0,26938728.0
2023-12-19,588.0,588.0,580.0,585.0,30591879.0
2023-12-20,587.0,587.0,583.0,585.0,38628249.0
2023-12-21,577.0,579.0,575.0,577.0,26007263.0
2023-12-22,582.0,582.0,579.0,582.0,19328302.0
2023-12-25,582.0,585.0,580.0,581.0,9994163.0
2023-12-26,583.0,586.0,582.0,586.0,17033926.0
2023-12-27,587.0,592.0,586.0,592.0,34750958.0
2023-12-28,592.0,593.0,589.0,593.0,27152352.0
2023-12-29,589.0,593.0,589.0,593.0,20155619.0
