datetime,open,high,low,close,volume
2019-08-01,257.5,257.5,255.5,256.5,30107526.0
2019-08-02,252.0,253.5,250.5,251.5,54165644.0
2019-08-05,251.0,252.0,245.5,246.5,52835721.0
2019-08-06,240.0,250.0,240.0,248.5,58916879.0
2019-08-07,250.0,250.5,246.5,248.0,29435460.0
2019-08-08,248.0,254.0,248.0,253.5,30140266.0
2019-08-12,254.5,254.5,251.0,251.0,24732603.0
2019-08-13,249.0,249.5,246.5,246.5,25045107.0
2019-08-14,252.5,254.0,249.5,249.5,36336703.0
2019-08-15,247.0,248.5,246.0,248.0,28277412.0
2019-08-16,249.5,252.0,248.0,250.0,25696715.0
2019-08-19,251.5,253.0,250.5,252.0,25098514.0
2019-08-20,254.0,254.5,252.5,254.5,20620494.0
2019-08-21,254.5,255.0,253.0,254.5,20269296.0
2019-08-22,257.0,257.5,254.0,254.0,22136840.0
2019-08-23,253.5,254.5,253.0,254.0,14772877.0
2019-08-26,249.0,250.5,248.5,248.5,31740620.0
2019-08-27,250.5,251.0,248.5,250.0,53664951.0
2019-08-28,250.5,253.0,250.5,252.0,15280882.0
2019-08-29,253.0,254.0,251.0,254.0,20085767.0
2019-08-30,256.5,259.0,256.0,259.0,35299201.0
2019-09-02,258.0,258.0,256.0,257.5,14776854.0
2019-09-03,256.5,258.0,253.0,254.0,26086495.0
2019-09-04,254.0,258.0,254.0,257.5,23697733.0
2019-09-05,263.0,263.0,260.5,263.0,49041728.0
2019-09-06,265.0,265.0,263.0,263.5,26609515.0
2019-09-09,265.5,266.0,263.5,265.0,17317833.0
2019-09-10,263.5,264.0,260.5,261.5,30019866.0
2019-09-11,264.0,264.5,260.5,263.0,36266015.0
2019-09-12,265.0,265.0,261.5,262.5,38792293.0
2019-09-16,262.0,265.5,261.5,265.5,38913966.0
2019-09-17,266.5,266.5,264.5,265.0,30069844.0
2019-09-18,267.0,269.5,266.5,267.0,51360759.0
2019-09-19,268.0,268.0,264.0,265.0,27165567.0
2019-09-20,266.0,266.5,264.0,264.0,44555865.0
2019-09-23,264.0,264.0,263.0,264.0,14220208.0
2019-09-24,263.5,265.5,262.0,265.0,24304943.0
2019-09-25,262.5,266.0,262.0,266.0,23244163.0
2019-09-26,269.0,269.5,266.5,268.0,34128103.0
2019-09-27,271.5,272.5,271.0,272.0,44242817.0
2019-10-01,273.0,280.5,273.0,280.0,75248890.0
2019-10-02,280.0,281.0,279.0,279.5,30572953.0
2019-10-03,274.0,277.5,274.0,276.5,35874864.0
2019-10-04,279.5,280.0,275.0,276.5,35814613.0
2019-10-07,279.0,279.5,277.5,278.0,17750230.0
2019-10-08,283.5,286.5,282.5,286.5,39868551.0
2019-10-09,283.5,286.0,282.0,282.0,34895456.0
2019-10-14,291.5,291.5,288.5,290.0,53403517.0
2019-10-15,293.5,296.0,292.0,293.5,54754830.0
2019-10-16,298.0,298.0,293.5,296.5,42917144.0
2019-10-17,295.0,295.5,292.0,293.5,41920938.0
2019-10-18,293.0,295.5,291.0,293.0,45460984.0
2019-10-21,291.0,291.0,288.5,290.0,35860365.0
2019-10-22,292.5,294.0,291.5,294.0,26525020.0
2019-10-23,293.5,293.5,290.5,293.0,30382408.0
2019-10-24,294.5,294.5,291.0,293.0,29040827.0
2019-10-25,294.5,294.5,292.5,293.5,25082711.0
2019-10-28,295.0,295.5,294.0,294.5,20216561.0
2019-10-29,297.0,298.5,296.5,298.5,37130131.0
2019-10-30,298.5,299.5,296.5,299.5,32370342.0
2019-10-31,300.0,301.5,298.5,298.5,43123514.0
2019-11-01,299.5,299.5,296.5,299.0,30216678.0
2019-11-04,302.5,308.0,301.0,307.0,45155671.0
2019-11-05,307.5,310.5,307.0,310.5,32253184.0
2019-11-06,309.0,311.5,308.0,311.0,22149743.0
2019-11-07,310.0,310.0,306.5,309.0,28453659.0
2019-11-08,308.5,309.0,305.5,305.5,26230542.0
2019-11-11,305.0,305.0,300.0,301.0,35285583.0
2019-11-12,302.5,305.0,302.0,305.0,19016708.0
2019-11-13,303.0,304.0,301.5,304.0,18422438.0
2019-11-14,304.5,305.0,302.0,303.5,15734835.0
2019-11-15,305.5,307.5,304.5,307.0,29038445.0
2019-11-18,308.5,311.0,307.0,311.0,18741325.0
2019-11-19,312.5,315.0,311.0,315.0,33096197.0
2019-11-20,314.0,314.0,312.0,313.5,24538973.0
2019-11-21,309.5,311.0,307.0,311.0,30163833.0
2019-11-22,310.0,310.5,308.0,309.0,26492984.0
2019-11-25,310.5,310.5,307.0,307.0,19855177.0
2019-11-26,310.0,310.5,307.0,307.0,101916622.0
2019-11-27,307.5,311.5,307.5,311.0,18527648.0
2019-11-28,310.0,312.0,308.5,309.5,19718982.0
2019-11-29,309.0,309.5,305.0,305.0,32423561.0
2019-12-02,307.0,308.0,306.5,307.5,25516807.0
2019-12-03,305.0,307.0,305.0,307.0,27686319.0
2019-12-04,305.0,306.0,304.0,306.0,34911686.0
2019-12-05,309.0,312.0,309.0,312.0,39349842.0
2019-12-06,315.0,316.0,311.0,313.0,18402703.0
2019-12-09,314.0,316.5,314.0,316.0,23556081.0
2019-12-10,315.0,315.5,312.5,313.5,20847594.0
2019-12-11,314.0,319.0,313.0,319.0,34329148.0
2019-12-12,325.0,334.5,324.0,331.5,52801851.0
2019-12-13,340.0,343.0,338.0,339.0,60843939.0
2019-12-16,336.5,338.5,336.0,336.0,48340188.0
2019-12-17,335.0,345.0,335.0,345.0,41428458.0
2019-12-18,341.5,345.0,341.5,344.5,42486841.0
2019-12-19,340.0,342.0,335.0,335.0,55667012.0
2019-12-20,332.0,333.0,328.5,329.0,86280459.0
2019-12-23,329.5,334.0,329.5,334.0,26911340.0
2019-12-24,334.0,334.5,332.0,332.0,13783907.0
2019-12-25,332.0,334.5,331.0,333.0,12262954.0
2019-12-26,333.0,334.0,331.5,333.0,11427884.0
2019-12-27,335.0,338.0,335.0,338.0,16677806.0
2019-12-30,338.0,339.0,334.0,334.5,21591263.0
2019-12-31,331.0,333.5,331.0,331.0,22950517.0
