datetime,open,high,low,close,volume
2018-08-17,239.5,241.0,239.0,239.5,19634474.0
2018-08-20,239.5,240.0,238.0,239.5,17014437.0
2018-08-21,239.0,241.0,238.5,241.0,13871127.0
2018-08-22,241.5,242.5,240.5,242.0,12679240.0
2018-08-23,243.0,244.5,243.0,244.5,17216240.0
2018-08-24,245.5,246.0,243.0,243.5,15446943.0
2018-08-27,246.0,246.5,244.5,245.0,15579299.0
2018-08-28,248.5,250.0,248.0,249.5,40410531.0
2018-08-29,253.5,259.0,253.5,259.0,57633182.0
2018-08-30,264.5,268.0,262.5,263.5,52622808.0
2018-08-31,257.5,259.0,254.0,256.0,70000506.0
2018-09-03,259.0,260.0,256.5,257.0,34510555.0
2018-09-04,258.5,259.5,255.5,257.5,41455615.0
2018-09-05,260.0,264.5,259.0,264.0,52706459.0
2018-09-06,268.0,268.0,261.0,261.0,39779488.0
2018-09-07,263.0,264.0,260.5,264.0,44746728.0
2018-09-10,266.5,266.5,262.5,264.5,62851599.0
2018-09-11,263.0,263.5,258.0,260.0,44981276.0
2018-09-12,261.0,262.0,258.0,260.5,38415965.0
2018-09-13,260.0,260.0,253.5,255.0,37959180.0
2018-09-14,257.0,261.5,257.0,261.0,40034219.0
2018-09-17,262.5,262.5,257.0,258.0,25041358.0
2018-09-18,256.5,257.0,254.0,254.5,34381152.0
2018-09-19,258.0,260.0,257.0,258.0,69978711.0
2018-09-20,261.5,261.5,257.5,260.0,35577071.0
2018-09-21,261.5,261.5,258.0,261.5,36500974.0
2018-09-25,261.5,264.0,260.5,263.5,24978062.0
2018-09-26,263.0,263.5,261.0,263.5,25061115.0
2018-09-27,264.0,266.0,262.0,265.0,38495371.0
2018-09-28,266.0,266.0,260.0,262.5,39645486.0
2018-10-01,262.0,264.0,261.0,263.0,22409380.0
2018-10-02,262.0,263.0,257.0,257.5,38391491.0
2018-10-03,257.5,260.0,257.0,260.0,25228536.0
2018-10-04,257.0,257.5,254.0,254.0,38009727.0
2018-10-05,250.0,253.0,248.5,250.0,40396660.0
2018-10-08,245.5,246.5,241.0,243.5,51083958.0
2018-10-09,243.5,245.0,242.0,244.0,28933345.0
2018-10-11,233.5,233.5,227.0,227.5,96033657.0
2018-10-12,231.0,237.0,229.0,237.0,54439769.0
2018-10-15,234.0,234.0,230.5,230.5,46471280.0
2018-10-16,229.5,237.0,229.0,237.0,39129077.0
2018-10-17,241.5,243.0,238.0,238.5,42887858.0
2018-10-18,238.0,239.0,235.5,236.5,27793430.0
2018-10-19,231.0,236.5,230.0,236.0,29648460.0
2018-10-22,232.5,238.0,231.5,237.0,29275777.0
2018-10-23,232.0,234.0,230.0,230.0,36757745.0
2018-10-24,230.0,231.0,227.0,229.5,45480950.0
2018-10-25,220.5,222.0,219.5,219.5,75524118.0
2018-10-26,223.0,224.0,217.0,221.0,54073644.0
2018-10-29,223.0,224.0,221.0,222.5,18463792.0
2018-10-30,221.0,225.0,220.5,223.0,29085931.0
2018-10-31,228.0,234.0,228.0,234.0,59933201.0
2018-11-01,236.0,237.0,233.0,235.5,44514797.0
2018-11-02,236.5,236.5,233.5,236.5,30785361.0
2018-11-05,233.0,235.5,232.0,235.0,28157065.0
2018-11-06,234.0,235.5,232.5,234.5,35501176.0
2018-11-07,233.0,236.0,232.5,234.0,39842652.0
2018-11-08,237.5,237.5,236.0,236.5,28086146.0
2018-11-09,234.5,234.5,231.0,231.0,23792081.0
2018-11-12,230.0,234.5,230.0,231.5,26202445.0
2018-11-13,224.5,228.0,224.5,227.5,37565127.0
2018-11-14,230.0,231.0,228.5,228.5,24565279.0
2018-11-15,229.5,232.0,228.5,231.0,22230228.0
2018-11-16,229.0,229.0,225.0,226.0,47138909.0
2018-11-19,225.0,225.0,221.0,222.0,51034754.0
2018-11-20,219.0,220.5,218.0,218.0,45686756.0
2018-11-21,214.5,220.0,214.0,219.0,38478343.0
2018-11-22,221.5,222.0,219.0,219.0,22060610.0
2018-11-23,220.5,220.5,217.0,218.5,15553334.0
2018-11-26,219.0,224.0,218.5,223.0,35267804.0
2018-11-27,220.0,224.5,219.0,224.0,32676349.0
2018-11-28,222.5,227.0,222.0,226.5,24759026.0
2018-11-29,231.5,231.5,229.0,229.0,46206207.0
2018-11-30,229.5,231.0,225.5,225.5,57352957.0
2018-12-03,231.0,235.0,231.0,235.0,49612186.0
2018-12-04,233.0,234.5,231.0,234.0,41947162.0
2018-12-05,226.5,227.5,225.0,226.0,45634576.0
2018-12-06,220.0,222.0,219.5,220.0,40181112.0
2018-12-07,222.5,223.5,220.5,221.0,31997568.0
2018-12-10,219.5,220.0,218.5,219.0,26229461.0
2018-12-11,220.0,223.0,219.0,222.5,27395220.0
2018-12-12,223.5,227.0,222.5,226.5,32926379.0
2018-12-13,227.0,227.5,225.0,226.0,32433141.0
2018-12-14,223.0,223.5,220.5,222.5,43226159.0
2018-12-17,221.0,225.0,220.0,223.5,18964952.0
2018-12-18,221.0,223.0,220.5,222.5,30270541.0
2018-12-19,222.0,225.5,222.0,225.5,23415082.0
2018-12-20,221.0,222.5,221.0,221.0,38697116.0
2018-12-21,219.0,224.0,219.0,223.5,46947532.0
2018-12-22,220.0,221.5,220.0,221.5,5185247.0
2018-12-24,221.5,221.5,219.5,220.0,23376100.0
2018-12-25,215.5,218.0,215.0,217.5,19402777.0
2018-12-26,218.5,219.5,216.0,216.5,16893259.0
2018-12-27,222.0,224.0,220.5,223.0,21915484.0
2018-12-28,223.5,225.5,222.5,225.5,30156773.0
